city,county,metro_status,population_2022_ref,year,sales_tax_alloc,sales_tax_alloc_per_capita,taxable_sales,taxable_sales_per_capita,business_outlets,sales_tax_rate
Anthony,El Paso,Metro,5257.0,2016,823451.88,156.63912497622218,101841097.0,19372.474224843067,245,1.0
Anthony,El Paso,Metro,5257.0,2017,647338.18,123.13832604146853,113498461.0,21589.967852387294,241,1.0
Anthony,El Paso,Metro,5257.0,2018,657431.01,125.05821000570668,111615570.0,21231.799505421342,240,1.0
Anthony,El Paso,Metro,5257.0,2019,675514.52,128.49810157884727,117993302.0,22444.988015978695,245,1.0
Anthony,El Paso,Metro,5257.0,2020,760422.11,144.64944074567242,126150903.0,23996.747764884916,226,1.0
Anthony,El Paso,Metro,5257.0,2021,965880.85,183.73232832413925,162197388.0,30853.602434848774,261,1.0
Anthony,El Paso,Metro,5257.0,2022,1036096.31,197.0888929046985,174315433.0,33158.72798173864,274,1.0
Anthony,El Paso,Metro,5257.0,2023,1015534.71,193.17761270686702,163787936.0,31156.160547840973,292,1.0
Anthony,El Paso,Metro,5257.0,2024,1063952.47,202.38776298268974,174665436.0,33225.3064485448,288,1.0
Anton,Hockley,Non-Metro,1089.0,2013,54736.09,50.26270890725436,,,,1.0
Anton,Hockley,Non-Metro,1089.0,2014,43376.41,39.83141414141414,,,,1.0
Anton,Hockley,Non-Metro,1089.0,2015,42623.73,39.140247933884304,,,,1.0
Anton,Hockley,Non-Metro,1089.0,2016,25893.84,23.77763085399449,1411721.0,1296.346189164371,33,1.0
Anton,Hockley,Non-Metro,1089.0,2017,26208.92,24.06696051423324,1345793.0,1235.8062442607898,30,1.0
Anton,Hockley,Non-Metro,1089.0,2018,29446.88,27.040293847566577,882985.0,810.821854912764,30,1.0
Anton,Hockley,Non-Metro,1089.0,2019,27380.4,25.142699724517907,1330609.0,1221.8631772268136,36,1.0
Anton,Hockley,Non-Metro,1089.0,2020,33973.25,31.19674012855831,1081967.0,993.5417814508723,40,1.0
Anton,Hockley,Non-Metro,1089.0,2021,61626.7,56.590174471992654,2422535.0,2224.5500459136824,54,2.0
Anton,Hockley,Non-Metro,1089.0,2022,94956.71,87.19624426078973,3023423.0,2776.3296602387513,56,2.0
Anton,Hockley,Non-Metro,1089.0,2023,105894.41,97.24004591368228,3381480.0,3105.123966942149,53,2.0
Anton,Hockley,Non-Metro,1089.0,2024,112405.21,103.21874196510561,3332564.0,3060.2056932966025,60,2.0
Appleby,Nacogdoches,Non-Metro,444.0,2014,1050.52,2.366036036036036,,,,1.0
Appleby,Nacogdoches,Non-Metro,444.0,2015,12737.37,28.68777027027027,,,,1.0
Appleby,Nacogdoches,Non-Metro,444.0,2016,13978.1,31.482207207207207,,,,1.0
Appleby,Nacogdoches,Non-Metro,444.0,2017,16405.2,36.94864864864865,,,,1.0
Appleby,Nacogdoches,Non-Metro,444.0,2018,34686.45,78.12263513513513,,,,1.0
Appleby,Nacogdoches,Non-Metro,444.0,2019,32235.36,72.60216216216216,,,,1.0
Appleby,Nacogdoches,Non-Metro,444.0,2020,34560.47,77.8388963963964,,,,1.0
Appleby,Nacogdoches,Non-Metro,444.0,2021,41358.25,93.14921171171171,,,,1.0
Appleby,Nacogdoches,Non-Metro,444.0,2022,39191.37,88.26885135135136,,,,1.0
Appleby,Nacogdoches,Non-Metro,444.0,2023,51664.94,116.36247747747748,,,,1.0
Appleby,Nacogdoches,Non-Metro,444.0,2024,54879.15,123.60168918918919,,,,1.0
Aquilla,Hill,Non-Metro,114.0,2013,4029.26,35.344385964912284,,,,1.0
Aquilla,Hill,Non-Metro,114.0,2014,4353.94,38.19245614035087,,,,1.0
Aquilla,Hill,Non-Metro,114.0,2015,5229.31,45.8711403508772,,,,1.0
Aquilla,Hill,Non-Metro,114.0,2016,7432.5,65.19736842105263,0.0,0.0,22,1.0
Aquilla,Hill,Non-Metro,114.0,2017,7970.94,69.92052631578947,0.0,0.0,18,1.0
Aquilla,Hill,Non-Metro,114.0,2018,7844.82,68.81421052631579,0.0,0.0,15,1.0
Aquilla,Hill,Non-Metro,114.0,2019,9743.83,85.47219298245614,0.0,0.0,17,1.0
Aquilla,Hill,Non-Metro,114.0,2020,16094.0,141.17543859649123,0.0,0.0,20,1.0
Aquilla,Hill,Non-Metro,114.0,2021,17750.85,155.7092105263158,0.0,0.0,26,1.0
Aquilla,Hill,Non-Metro,114.0,2022,17724.55,155.47850877192982,0.0,0.0,30,1.0
Aquilla,Hill,Non-Metro,114.0,2023,17741.44,155.62666666666667,0.0,0.0,40,1.0
Aquilla,Hill,Non-Metro,114.0,2024,19822.07,173.87780701754386,78.0,0.6842105263157895,38,1.0
Aransas Pass,San Patricio,Non-Metro,8496.0,2013,1873427.91,220.5070515536723,,,,1.0
Aransas Pass,San Patricio,Non-Metro,8496.0,2014,1883537.55,221.6969809322034,,,,1.0
Aransas Pass,San Patricio,Non-Metro,8496.0,2015,1960325.7,230.73513418079096,,,,1.0
Aransas Pass,San Patricio,Non-Metro,8496.0,2016,2050099.48,241.30172787193973,338665937.0,39861.80991054614,658,1.0
Aransas Pass,San Patricio,Non-Metro,8496.0,2017,1989475.16,234.1660969868173,344230260.0,40516.74435028248,610,1.0
Aransas Pass,San Patricio,Non-Metro,8496.0,2018,2536657.44,298.570790960452,400735744.0,47167.57815442561,637,1.0
Aransas Pass,San Patricio,Non-Metro,8496.0,2019,2293536.33,269.9548411016949,378258332.0,44521.93173258004,636,1.0
Aransas Pass,San Patricio,Non-Metro,8496.0,2020,2516619.01,296.21221869114873,399597712.0,47033.62900188324,576,1.0
Aransas Pass,San Patricio,Non-Metro,8496.0,2021,2743723.56,322.9429802259887,442367108.0,52067.69161958569,660,1.0
Aransas Pass,San Patricio,Non-Metro,8496.0,2022,2898404.52,341.14930790960454,460086488.0,54153.306026365346,724,1.0
Aransas Pass,San Patricio,Non-Metro,8496.0,2023,3001000.85,353.22514712806026,469178659.0,55223.4768126177,736,1.0
Aransas Pass,San Patricio,Non-Metro,8496.0,2024,2998026.47,352.8750553201507,443056844.0,52148.8752354049,728,1.0
Archer City,Archer,Non-Metro,1723.0,2013,213975.4,124.18769587928033,,,,1.5
Archer City,Archer,Non-Metro,1723.0,2014,205743.95,119.41030179918747,,,,1.5
Archer City,Archer,Non-Metro,1723.0,2015,184838.48,107.27712130005804,,,,1.5
Archer City,Archer,Non-Metro,1723.0,2016,189516.1,109.99193267556588,12861450.0,7464.567614625653,120,1.5
Archer City,Archer,Non-Metro,1723.0,2017,177826.95,103.20774811375509,12923699.0,7500.695879280325,113,1.5
Archer City,Archer,Non-Metro,1723.0,2018,203312.88,117.99934997098084,13628046.0,7909.486941381311,108,1.5
Archer City,Archer,Non-Metro,1723.0,2019,242695.12,140.85613464886825,15389308.0,8931.693557748114,128,1.5
Archer City,Archer,Non-Metro,1723.0,2020,228891.29,132.84462565293094,14266809.0,8280.214161346488,115,1.5
Archer City,Archer,Non-Metro,1723.0,2021,260985.39,151.47149738827628,16090333.0,9338.55658734765,134,1.5
Archer City,Archer,Non-Metro,1723.0,2022,271009.46,157.28929773650611,16859742.0,9785.108531630876,136,1.5
Archer City,Archer,Non-Metro,1723.0,2023,294221.95,170.76143354614047,17899982.0,10388.846198491005,142,1.5
Archer City,Archer,Non-Metro,1723.0,2024,303917.13,176.38835171213,17924839.0,10403.272780034824,146,1.5
Arcola,Fort Bend,Metro,2775.0,2013,467470.01,168.45766126126125,,,,2.0
Arcola,Fort Bend,Metro,2775.0,2014,558463.73,201.248190990991,,,,2.0
Arcola,Fort Bend,Metro,2775.0,2015,605751.58,218.28885765765764,,,,2.0
Arcola,Fort Bend,Metro,2775.0,2016,487102.99,175.532609009009,29927839.0,10784.806846846846,113,2.0
Arcola,Fort Bend,Metro,2775.0,2017,464556.33,167.40768648648648,26753516.0,9640.906666666666,129,2.0
Arcola,Fort Bend,Metro,2775.0,2018,375819.09,135.4303027027027,28041697.0,10105.116036036035,136,2.0
